SessionID,Date,Page,TrafficSource,Device,Country,Browser,SessionDuration_sec,PageViews,Bounced,NewUser,Conversions,Month,DayOfWeek,SessionDuration_min
S103784,2025-04-28,Products,Organic Search,Desktop,Germany,Safari,105,7,0,1,0,April,Monday,1.75
S103785,2025-02-23,Contact,Referral,Mobile,USA,Chrome,535,14,0,1,0,February,Sunday,8.92
S103786,2025-05-18,Home,Paid Ads,Mobile,Germany,Safari,50,14,0,1,0,May,Sunday,0.83
S103787,2025-02-22,Home,Direct,Mobile,USA,Edge,136,5,0,1,0,February,Saturday,2.27
S103788,2025-02-13,Home,Direct,Mobile,Australia,Chrome,118,3,0,0,0,February,Thursday,1.97
S103789,2025-10-30,Products,Paid Ads,Desktop,India,Chrome,218,7,0,0,0,October,Thursday,3.63
S103790,2025-02-22,Home,Social Media,Desktop,India,Firefox,12,14,0,0,0,February,Saturday,0.2
S103791,2025-03-15,Home,Direct,Desktop,UK,Firefox,38,2,0,1,0,March,Saturday,0.63
S103792,2025-02-15,Contact,Email,Desktop,USA,Chrome,43,3,0,1,0,February,Saturday,0.72
S103793,2025-01-13,Support,Organic Search,Tablet,India,Edge,241,1,1,0,0,January,Monday,4.02
S103794,2025-06-14,Home,Paid Ads,Mobile,USA,Chrome,37,8,0,1,0,June,Saturday,0.62
S103795,2025-04-12,Blog,Direct,Desktop,India,Safari,153,2,0,1,0,April,Saturday,2.55
S103796,2025-10-07,Home,Social Media,Mobile,UK,Chrome,43,7,0,0,0,October,Tuesday,0.72
S103797,2025-09-15,FAQ,Organic Search,Mobile,USA,Chrome,356,11,0,1,0,September,Monday,5.93
S103798,2025-12-03,About,Organic Search,Desktop,India,Chrome,513,9,0,1,0,December,Wednesday,8.55
S103799,2025-12-22,Signup,Direct,Desktop,USA,Chrome,131,6,0,1,0,December,Monday,2.18
S103800,2025-05-18,About,Direct,Mobile,India,Opera,78,2,0,1,0,May,Sunday,1.3
S103801,2025-06-12,Login,Email,Mobile,UK,Firefox,47,2,0,1,0,June,Thursday,0.78
S103802,2025-04-21,Home,Organic Search,Desktop,India,Safari,9,9,0,1,0,April,Monday,0.15
S103803,2025-04-12,About,Organic Search,Tablet,Australia,Edge,56,10,0,1,0,April,Saturday,0.93
S103804,2025-01-17,Home,Social Media,Mobile,India,Chrome,191,8,0,0,0,January,Friday,3.18
S103805,2025-09-25,About,Social Media,Desktop,USA,Chrome,137,14,0,0,0,September,Thursday,2.28
S103806,2025-07-01,Signup,Organic Search,Desktop,UK,Edge,518,14,0,0,0,July,Tuesday,8.63
S103807,2025-01-24,Contact,Organic Search,Mobile,India,Chrome,90,14,0,1,0,January,Friday,1.5
S103808,2025-01-29,Products,Paid Ads,Mobile,India,Firefox,213,9,0,0,1,January,Wednesday,3.55
S103809,2025-06-20,Support,Organic Search,Mobile,USA,Chrome,120,4,0,1,0,June,Friday,2.0
S103810,2025-08-16,Products,Paid Ads,Desktop,India,Safari,129,4,0,1,0,August,Saturday,2.15
S103811,2025-07-07,Support,Direct,Desktop,USA,Chrome,56,2,0,1,0,July,Monday,0.93
S103812,2025-12-12,Home,Social Media,Desktop,UK,Safari,109,14,0,1,0,December,Friday,1.82
S103813,2025-08-18,FAQ,Organic Search,Desktop,India,Opera,114,10,0,0,0,August,Monday,1.9
S103814,2025-11-17,Home,Email,Mobile,USA,Firefox,220,1,1,1,1,November,Monday,3.67
S103815,2025-12-06,Blog,Organic Search,Desktop,France,Chrome,508,10,0,0,0,December,Saturday,8.47
S103816,2025-04-29,Products,Direct,Desktop,Canada,Chrome,71,13,0,0,0,April,Tuesday,1.18
S103817,2025-06-05,Blog,Organic Search,Desktop,India,Chrome,7,4,0,1,0,June,Thursday,0.12
S103818,2025-09-29,Blog,Paid Ads,Mobile,India,Firefox,123,10,0,1,0,September,Monday,2.05
S103819,2025-06-24,Products,Paid Ads,Mobile,USA,Chrome,141,10,0,0,0,June,Tuesday,2.35
S103820,2025-04-14,Support,Direct,Mobile,India,Edge,33,11,0,0,0,April,Monday,0.55
S103821,2025-04-02,Support,Organic Search,Mobile,India,Firefox,257,8,0,1,0,April,Wednesday,4.28
S103822,2025-07-05,Support,Email,Mobile,India,Edge,755,2,0,0,0,July,Saturday,12.58
S103823,2025-10-10,Support,Paid Ads,Desktop,India,Chrome,524,13,0,0,0,October,Friday,8.73
S103824,2025-06-30,Login,Social Media,Mobile,USA,Edge,39,12,0,1,0,June,Monday,0.65
S103825,2025-06-19,Support,Paid Ads,Desktop,USA,Firefox,374,11,0,1,0,June,Thursday,6.23
S103826,2025-07-06,Signup,Direct,Mobile,India,Safari,219,8,0,1,0,July,Sunday,3.65
S103827,2025-06-24,Products,Organic Search,Mobile,USA,Chrome,108,1,1,1,0,June,Tuesday,1.8
S103828,2025-08-10,Login,Organic Search,Mobile,USA,Chrome,140,1,1,0,0,August,Sunday,2.33
S103829,2025-08-21,FAQ,Social Media,Desktop,UK,Chrome,341,4,0,1,1,August,Thursday,5.68
S103830,2025-06-11,Pricing,Direct,Tablet,France,Chrome,117,7,0,1,0,June,Wednesday,1.95
S103831,2025-05-14,Products,Organic Search,Mobile,France,Chrome,84,9,0,1,0,May,Wednesday,1.4
S103832,2025-08-12,Home,Organic Search,Mobile,USA,Edge,122,5,0,1,0,August,Tuesday,2.03
S103833,2025-06-02,Login,Direct,Desktop,Australia,Chrome,155,2,0,1,0,June,Monday,2.58
S103834,2025-02-02,Support,Organic Search,Desktop,India,Chrome,37,12,0,0,0,February,Sunday,0.62
S103835,2025-02-24,Products,Organic Search,Desktop,USA,Chrome,416,7,0,1,0,February,Monday,6.93
S103836,2025-01-07,Home,Paid Ads,Desktop,UK,Edge,201,11,0,1,0,January,Tuesday,3.35
S103837,2025-09-01,Products,Organic Search,Mobile,UK,Chrome,180,2,0,1,0,September,Monday,3.0
S103838,2025-11-09,Blog,Organic Search,Mobile,India,Chrome,18,9,0,0,0,November,Sunday,0.3
S103839,2025-05-06,Products,Social Media,Desktop,India,Chrome,166,9,0,0,0,May,Tuesday,2.77
S103840,2025-01-12,Contact,Paid Ads,Mobile,USA,Safari,23,3,0,0,0,January,Sunday,0.38
S103841,2025-01-16,Support,Social Media,Desktop,UK,Chrome,14,13,0,0,0,January,Thursday,0.23
S103842,2025-07-27,Pricing,Organic Search,Desktop,France,Chrome,134,8,0,0,0,July,Sunday,2.23
S103843,2025-02-12,Products,Paid Ads,Tablet,India,Chrome,92,11,0,0,0,February,Wednesday,1.53
S103844,2025-05-15,FAQ,Direct,Mobile,Canada,Chrome,159,4,0,1,0,May,Thursday,2.65
S103845,2025-08-16,Blog,Direct,Mobile,India,Chrome,16,3,0,1,0,August,Saturday,0.27
S103846,2025-04-21,Home,Social Media,Desktop,Canada,Firefox,101,1,1,1,0,April,Monday,1.68
S103847,2025-11-03,Products,Social Media,Desktop,Australia,Firefox,34,5,0,0,0,November,Monday,0.57
S103848,2025-06-09,Pricing,Social Media,Desktop,India,Chrome,783,13,0,1,0,June,Monday,13.05
S103849,2025-11-27,Signup,Paid Ads,Desktop,India,Chrome,148,14,0,1,0,November,Thursday,2.47
S103850,2025-09-21,FAQ,Social Media,Desktop,India,Chrome,209,11,0,1,0,September,Sunday,3.48
S103851,2025-08-13,Products,Paid Ads,Mobile,France,Chrome,70,4,0,0,0,August,Wednesday,1.17
S103852,2025-08-05,Home,Social Media,Desktop,USA,Chrome,17,1,1,0,0,August,Tuesday,0.28
S103853,2025-02-14,Home,Organic Search,Desktop,UK,Firefox,670,10,0,1,0,February,Friday,11.17
S103854,2025-08-02,Pricing,Direct,Mobile,India,Chrome,60,8,0,1,0,August,Saturday,1.0
S103855,2025-02-28,Login,Organic Search,Mobile,Canada,Safari,99,8,0,0,0,February,Friday,1.65
S103856,2025-05-12,Products,Organic Search,Tablet,India,Chrome,188,13,0,0,0,May,Monday,3.13
S103857,2025-04-14,Products,Email,Mobile,India,Chrome,5,8,0,0,0,April,Monday,0.08
S103858,2025-07-14,Support,Social Media,Desktop,USA,Chrome,299,3,0,1,0,July,Monday,4.98
S103859,2025-06-06,FAQ,Organic Search,Desktop,USA,Chrome,138,6,0,1,0,June,Friday,2.3
S103860,2025-04-08,Home,Direct,Mobile,India,Safari,58,12,0,1,0,April,Tuesday,0.97
S103861,2025-08-14,Login,Organic Search,Mobile,UK,Safari,11,12,0,1,0,August,Thursday,0.18
S103862,2025-07-24,Contact,Paid Ads,Mobile,India,Chrome,31,7,0,1,0,July,Thursday,0.52
S103863,2025-03-20,Home,Organic Search,Desktop,USA,Firefox,405,9,0,0,0,March,Thursday,6.75
S103864,2025-05-04,Products,Social Media,Desktop,USA,Chrome,208,5,0,0,0,May,Sunday,3.47
S103865,2025-08-06,Home,Social Media,Mobile,India,Firefox,51,9,0,1,0,August,Wednesday,0.85
S103866,2025-01-04,About,Direct,Desktop,USA,Edge,12,6,0,0,1,January,Saturday,0.2
S103867,2025-03-31,Contact,Organic Search,Mobile,Germany,Firefox,211,10,0,1,0,March,Monday,3.52
S103868,2025-04-14,Products,Direct,Tablet,India,Chrome,152,10,0,0,0,April,Monday,2.53
S103869,2025-04-29,Products,Email,Mobile,USA,Firefox,93,10,0,1,0,April,Tuesday,1.55
S103870,2025-05-13,Blog,Email,Desktop,UK,Edge,81,4,0,0,0,May,Tuesday,1.35
S103871,2025-11-08,Home,Email,Desktop,India,Chrome,43,13,0,1,0,November,Saturday,0.72
S103872,2025-04-06,Pricing,Email,Desktop,UK,Chrome,199,1,1,1,0,April,Sunday,3.32
S103873,2025-11-27,Products,Organic Search,Mobile,India,Chrome,635,1,1,1,0,November,Thursday,10.58
S103874,2025-05-23,Products,Organic Search,Mobile,India,Chrome,34,14,0,0,0,May,Friday,0.57
S103875,2025-10-15,Support,Paid Ads,Desktop,Germany,Chrome,163,10,0,1,0,October,Wednesday,2.72
S103876,2025-01-28,Products,Paid Ads,Desktop,India,Chrome,99,5,0,0,1,January,Tuesday,1.65
S103877,2025-10-05,Contact,Social Media,Desktop,USA,Chrome,106,13,0,0,0,October,Sunday,1.77
S103878,2025-08-21,Products,Social Media,Tablet,Germany,Chrome,52,14,0,0,0,August,Thursday,0.87
S103879,2025-01-17,Signup,Direct,Mobile,India,Firefox,313,3,0,1,0,January,Friday,5.22
S103880,2025-02-28,Signup,Organic Search,Desktop,USA,Chrome,119,5,0,1,0,February,Friday,1.98
S103881,2025-03-31,Home,Social Media,Tablet,Canada,Opera,141,5,0,0,0,March,Monday,2.35
S103882,2025-07-18,Pricing,Paid Ads,Mobile,UK,Chrome,65,1,1,0,1,July,Friday,1.08
S103883,2025-12-28,Home,Direct,Mobile,India,Firefox,36,14,0,0,0,December,Sunday,0.6
S103884,2025-01-26,Support,Organic Search,Mobile,UK,Chrome,16,8,0,1,0,January,Sunday,0.27
S103885,2025-01-25,Products,Organic Search,Mobile,India,Chrome,225,5,0,1,0,January,Saturday,3.75
S103886,2025-10-28,Signup,Organic Search,Desktop,India,Chrome,39,5,0,1,0,October,Tuesday,0.65
S103887,2025-12-05,Products,Direct,Mobile,Australia,Firefox,210,9,0,1,0,December,Friday,3.5
S103888,2025-09-24,Contact,Referral,Mobile,India,Safari,89,8,0,1,0,September,Wednesday,1.48
S103889,2025-06-30,Support,Email,Desktop,India,Safari,96,13,0,0,0,June,Monday,1.6
S103890,2025-12-26,Signup,Paid Ads,Desktop,USA,Chrome,113,1,1,0,0,December,Friday,1.88
S103891,2025-03-09,Home,Social Media,Desktop,France,Chrome,82,3,0,1,0,March,Sunday,1.37
S103892,2025-12-17,Blog,Direct,Desktop,India,Chrome,19,12,0,1,0,December,Wednesday,0.32
S103893,2025-11-17,Products,Referral,Desktop,India,Chrome,66,7,0,1,0,November,Monday,1.1
S103894,2025-02-18,Products,Direct,Mobile,USA,Chrome,196,1,1,1,0,February,Tuesday,3.27
S103895,2025-06-24,Products,Paid Ads,Desktop,USA,Chrome,197,1,1,1,0,June,Tuesday,3.28
S103896,2025-02-21,Products,Email,Desktop,USA,Chrome,60,5,0,1,1,February,Friday,1.0
S103897,2025-04-12,Blog,Organic Search,Mobile,Canada,Chrome,110,9,0,1,0,April,Saturday,1.83
S103898,2025-08-04,Home,Direct,Mobile,India,Chrome,38,6,0,0,0,August,Monday,0.63
S103899,2025-07-07,Blog,Direct,Desktop,India,Safari,42,10,0,0,0,July,Monday,0.7
S103900,2025-02-26,About,Organic Search,Desktop,India,Chrome,5,2,0,1,0,February,Wednesday,0.08
S103901,2025-02-16,About,Direct,Mobile,UK,Edge,408,11,0,0,0,February,Sunday,6.8
S103902,2025-06-08,Pricing,Paid Ads,Mobile,USA,Chrome,42,9,0,0,0,June,Sunday,0.7
S103903,2025-06-23,Home,Email,Desktop,Australia,Chrome,46,6,0,1,0,June,Monday,0.77
S103904,2025-08-30,Products,Organic Search,Tablet,France,Firefox,59,5,0,0,0,August,Saturday,0.98
S103905,2025-10-09,Products,Direct,Mobile,India,Edge,24,5,0,1,0,October,Thursday,0.4
S103906,2025-08-29,Products,Social Media,Mobile,France,Firefox,183,12,0,1,0,August,Friday,3.05
S103907,2025-01-05,Pricing,Direct,Desktop,India,Firefox,14,3,0,1,1,January,Sunday,0.23
S103908,2025-03-25,Products,Direct,Desktop,USA,Safari,25,14,0,1,0,March,Tuesday,0.42
S103909,2025-11-04,Home,Social Media,Desktop,Germany,Firefox,186,6,0,0,0,November,Tuesday,3.1
S103910,2025-12-27,Signup,Direct,Desktop,UK,Safari,74,13,0,0,0,December,Saturday,1.23
S103911,2025-09-05,Support,Organic Search,Desktop,Germany,Safari,221,4,0,1,1,September,Friday,3.68
S103912,2025-02-23,Home,Direct,Desktop,USA,Chrome,146,13,0,0,0,February,Sunday,2.43
S103913,2025-06-10,Blog,Direct,Mobile,Canada,Safari,53,12,0,1,0,June,Tuesday,0.88
S103914,2025-08-14,Products,Organic Search,Desktop,Germany,Chrome,189,10,0,1,0,August,Thursday,3.15
S103915,2025-01-15,About,Organic Search,Desktop,USA,Edge,22,14,0,0,0,January,Wednesday,0.37
S103916,2025-08-12,Products,Direct,Tablet,Canada,Chrome,138,2,0,0,0,August,Tuesday,2.3
S103917,2025-03-02,Contact,Paid Ads,Desktop,France,Chrome,103,13,0,0,1,March,Sunday,1.72
S103918,2025-05-02,Home,Email,Mobile,USA,Edge,56,3,0,0,0,May,Friday,0.93
S103919,2025-10-04,FAQ,Social Media,Mobile,UK,Chrome,166,9,0,0,0,October,Saturday,2.77
S103920,2025-02-15,Products,Direct,Tablet,Australia,Firefox,369,11,0,1,1,February,Saturday,6.15
S103921,2025-10-21,Products,Organic Search,Mobile,Australia,Chrome,1227,11,0,1,0,October,Tuesday,20.45
S103922,2025-03-03,Login,Organic Search,Desktop,India,Chrome,168,9,0,0,0,March,Monday,2.8
S103923,2025-03-27,Home,Email,Tablet,UK,Edge,93,6,0,1,0,March,Thursday,1.55
S103924,2025-07-29,Products,Direct,Desktop,France,Chrome,45,10,0,0,0,July,Tuesday,0.75
S103925,2025-03-19,Products,Social Media,Mobile,India,Safari,53,10,0,0,0,March,Wednesday,0.88
S103926,2025-07-21,Products,Organic Search,Desktop,Germany,Chrome,117,14,0,1,0,July,Monday,1.95
S103927,2025-10-29,Products,Paid Ads,Mobile,USA,Safari,82,9,0,1,0,October,Wednesday,1.37
S103928,2025-08-11,Home,Paid Ads,Mobile,India,Safari,441,4,0,1,0,August,Monday,7.35
S103929,2025-08-10,Home,Organic Search,Mobile,India,Firefox,82,11,0,1,0,August,Sunday,1.37
S103930,2025-01-03,Home,Social Media,Mobile,Germany,Edge,84,5,0,1,0,January,Friday,1.4
S103931,2025-01-06,Support,Organic Search,Desktop,USA,Chrome,87,10,0,1,1,January,Monday,1.45
S103932,2025-04-03,Home,Social Media,Desktop,USA,Safari,326,6,0,1,0,April,Thursday,5.43
S103933,2025-01-08,Home,Organic Search,Mobile,USA,Firefox,189,13,0,1,0,January,Wednesday,3.15
S103934,2025-08-23,Support,Organic Search,Desktop,USA,Chrome,171,9,0,0,0,August,Saturday,2.85
S103935,2025-04-18,Contact,Organic Search,Desktop,India,Chrome,73,13,0,1,0,April,Friday,1.22
S103936,2025-06-10,Products,Paid Ads,Mobile,UK,Firefox,306,5,0,0,0,June,Tuesday,5.1
S103937,2025-07-28,Home,Email,Tablet,UK,Firefox,7,8,0,0,0,July,Monday,0.12
S103938,2025-08-28,Pricing,Organic Search,Desktop,India,Chrome,368,11,0,0,0,August,Thursday,6.13
S103939,2025-11-27,Home,Social Media,Mobile,USA,Chrome,129,1,1,1,0,November,Thursday,2.15
S103940,2025-11-29,Pricing,Organic Search,Desktop,UK,Chrome,91,5,0,0,0,November,Saturday,1.52
S103941,2025-02-19,Support,Organic Search,Desktop,India,Chrome,123,10,0,1,0,February,Wednesday,2.05
S103942,2025-01-11,Blog,Paid Ads,Desktop,Canada,Chrome,198,1,1,1,0,January,Saturday,3.3
S103943,2025-12-17,Home,Organic Search,Mobile,USA,Chrome,5,10,0,1,0,December,Wednesday,0.08
S103944,2025-06-05,Contact,Social Media,Mobile,India,Chrome,369,14,0,0,0,June,Thursday,6.15
S103945,2025-03-11,Blog,Direct,Desktop,USA,Edge,106,6,0,1,0,March,Tuesday,1.77
S103946,2025-06-18,Blog,Organic Search,Mobile,USA,Firefox,75,7,0,1,0,June,Wednesday,1.25
S103947,2025-09-29,Products,Direct,Desktop,India,Chrome,26,12,0,0,0,September,Monday,0.43
S103948,2025-03-09,Pricing,Paid Ads,Desktop,India,Chrome,104,14,0,1,0,March,Sunday,1.73
S103949,2025-12-21,Blog,Email,Mobile,India,Firefox,123,5,0,0,0,December,Sunday,2.05
S103950,2025-09-09,Support,Organic Search,Desktop,USA,Safari,93,1,1,1,0,September,Tuesday,1.55
S103951,2025-02-17,Login,Paid Ads,Desktop,USA,Firefox,204,6,0,1,0,February,Monday,3.4
S103952,2025-07-03,About,Paid Ads,Mobile,Canada,Firefox,98,10,0,1,0,July,Thursday,1.63
S103953,2025-11-16,Pricing,Organic Search,Mobile,UK,Chrome,585,5,0,0,0,November,Sunday,9.75
S103954,2025-07-06,Home,Organic Search,Mobile,Germany,Chrome,164,6,0,1,1,July,Sunday,2.73
S103955,2025-03-31,Login,Organic Search,Desktop,UK,Firefox,296,11,0,0,0,March,Monday,4.93
S103956,2025-11-28,Home,Organic Search,Desktop,USA,Chrome,20,10,0,1,0,November,Friday,0.33
S103957,2025-05-19,Products,Social Media,Mobile,Germany,Chrome,91,7,0,1,0,May,Monday,1.52
S103958,2025-12-23,Login,Organic Search,Desktop,USA,Chrome,73,7,0,0,0,December,Tuesday,1.22
S103959,2025-03-30,About,Organic Search,Mobile,USA,Chrome,151,2,0,1,0,March,Sunday,2.52
S103960,2025-10-01,Signup,Organic Search,Mobile,USA,Chrome,355,12,0,0,0,October,Wednesday,5.92
S103961,2025-01-19,Contact,Direct,Mobile,Australia,Chrome,14,3,0,1,1,January,Sunday,0.23
S103962,2025-11-07,Products,Social Media,Desktop,UK,Chrome,13,12,0,1,0,November,Friday,0.22
S103963,2025-12-24,Products,Social Media,Tablet,USA,Chrome,341,6,0,1,0,December,Wednesday,5.68
S103964,2025-06-03,FAQ,Organic Search,Mobile,India,Opera,43,3,0,0,0,June,Tuesday,0.72
S103965,2025-09-17,Home,Direct,Mobile,USA,Firefox,198,2,0,0,0,September,Wednesday,3.3
S103966,2025-04-18,Pricing,Organic Search,Mobile,India,Safari,140,4,0,1,1,April,Friday,2.33
S103967,2025-10-12,Pricing,Paid Ads,Desktop,France,Chrome,322,5,0,1,0,October,Sunday,5.37
S103968,2025-02-28,FAQ,Direct,Desktop,USA,Chrome,24,11,0,1,0,February,Friday,0.4
S103969,2025-05-05,Pricing,Organic Search,Mobile,India,Chrome,25,10,0,1,0,May,Monday,0.42
S103970,2025-12-20,Blog,Organic Search,Desktop,India,Chrome,146,9,0,1,0,December,Saturday,2.43
S103971,2025-09-30,FAQ,Organic Search,Desktop,India,Chrome,526,3,0,1,0,September,Tuesday,8.77
S103972,2025-04-17,Login,Organic Search,Desktop,India,Chrome,96,3,0,0,0,April,Thursday,1.6
S103973,2025-10-26,Pricing,Social Media,Desktop,Canada,Chrome,71,6,0,1,0,October,Sunday,1.18
S103974,2025-09-02,Home,Paid Ads,Mobile,Australia,Safari,167,5,0,0,1,September,Tuesday,2.78
S103975,2025-12-02,Products,Organic Search,Tablet,France,Safari,479,6,0,1,0,December,Tuesday,7.98
S103976,2025-09-04,Contact,Social Media,Desktop,Germany,Chrome,326,7,0,1,0,September,Thursday,5.43
S103977,2025-01-08,Blog,Email,Mobile,UK,Firefox,972,11,0,1,0,January,Wednesday,16.2
S103978,2025-05-21,Products,Direct,Mobile,Canada,Chrome,5,3,0,1,0,May,Wednesday,0.08
S103979,2025-12-28,Home,Organic Search,Mobile,Canada,Safari,21,13,0,0,0,December,Sunday,0.35
S103980,2025-01-08,Blog,Organic Search,Desktop,Australia,Chrome,169,5,0,1,0,January,Wednesday,2.82
S103981,2025-12-18,About,Paid Ads,Mobile,Australia,Chrome,309,8,0,1,0,December,Thursday,5.15
S103982,2025-04-04,Home,Email,Tablet,UK,Firefox,60,4,0,0,0,April,Friday,1.0
S103983,2025-11-17,Products,Organic Search,Desktop,India,Chrome,49,10,0,1,0,November,Monday,0.82
S103984,2025-02-08,Login,Organic Search,Mobile,USA,Edge,278,2,0,0,0,February,Saturday,4.63
S103985,2025-03-22,Products,Email,Tablet,UK,Chrome,10,4,0,1,1,March,Saturday,0.17
S103986,2025-07-06,Home,Direct,Mobile,USA,Firefox,82,2,0,0,0,July,Sunday,1.37
S103987,2025-03-25,Home,Email,Mobile,Australia,Chrome,126,3,0,1,0,March,Tuesday,2.1
S103988,2025-03-29,Products,Organic Search,Tablet,Australia,Chrome,147,4,0,0,0,March,Saturday,2.45
S103989,2025-08-30,Login,Referral,Desktop,UK,Safari,234,4,0,1,0,August,Saturday,3.9
S103990,2025-12-08,Pricing,Email,Mobile,India,Safari,78,10,0,1,0,December,Monday,1.3
S103991,2025-04-03,Home,Organic Search,Desktop,USA,Firefox,170,9,0,1,0,April,Thursday,2.83
S103992,2025-03-27,Products,Social Media,Desktop,India,Chrome,158,10,0,1,0,March,Thursday,2.63
S103993,2025-02-13,Signup,Organic Search,Mobile,USA,Chrome,142,6,0,0,0,February,Thursday,2.37
S103994,2025-05-17,Home,Direct,Desktop,UK,Chrome,184,9,0,1,0,May,Saturday,3.07
S103995,2025-03-15,Blog,Social Media,Desktop,India,Chrome,54,4,0,0,0,March,Saturday,0.9
S103996,2025-02-05,Products,Organic Search,Desktop,India,Firefox,15,9,0,1,0,February,Wednesday,0.25
S103997,2025-04-11,Home,Social Media,Desktop,USA,Chrome,22,11,0,0,0,April,Friday,0.37
S103998,2025-06-05,Home,Organic Search,Desktop,Germany,Firefox,45,13,0,1,0,June,Thursday,0.75
S103999,2025-09-12,Blog,Social Media,Mobile,India,Chrome,124,9,0,1,0,September,Friday,2.07
S104000,2025-06-20,Home,Direct,Desktop,Australia,Chrome,330,6,0,1,0,June,Friday,5.5
S104001,2025-08-04,Home,Email,Mobile,USA,Chrome,217,5,0,0,0,August,Monday,3.62
S104002,2025-06-19,Products,Organic Search,Mobile,India,Chrome,280,3,0,0,1,June,Thursday,4.67
S104003,2025-09-09,Home,Direct,Desktop,UK,Chrome,77,14,0,1,1,September,Tuesday,1.28
S104004,2025-12-26,Products,Direct,Mobile,France,Chrome,93,5,0,1,0,December,Friday,1.55
S104005,2025-11-18,Home,Direct,Mobile,USA,Safari,90,3,0,0,0,November,Tuesday,1.5
S104006,2025-02-24,Products,Direct,Desktop,UK,Safari,38,5,0,1,0,February,Monday,0.63
S104007,2025-04-01,Login,Direct,Tablet,Australia,Safari,11,5,0,1,0,April,Tuesday,0.18
S104008,2025-10-05,Contact,Referral,Mobile,Germany,Chrome,160,2,0,1,1,October,Sunday,2.67
S104009,2025-04-11,Products,Organic Search,Desktop,India,Chrome,815,14,0,1,0,April,Friday,13.58
S104010,2025-06-04,Home,Email,Mobile,Germany,Chrome,32,14,0,1,0,June,Wednesday,0.53
S104011,2025-12-15,Contact,Social Media,Mobile,Canada,Chrome,8,9,0,1,0,December,Monday,0.13
S104012,2025-12-30,Home,Direct,Mobile,Germany,Chrome,272,7,0,0,0,December,Tuesday,4.53
S104013,2025-05-21,Home,Social Media,Mobile,Australia,Opera,52,14,0,0,0,May,Wednesday,0.87
S104014,2025-06-22,Pricing,Paid Ads,Desktop,USA,Chrome,318,6,0,1,0,June,Sunday,5.3
S104015,2025-01-10,FAQ,Direct,Tablet,USA,Chrome,219,5,0,0,0,January,Friday,3.65
S104016,2025-08-16,Products,Paid Ads,Mobile,UK,Safari,524,4,0,1,0,August,Saturday,8.73
S104017,2025-09-22,Home,Organic Search,Mobile,USA,Chrome,94,8,0,0,0,September,Monday,1.57
S104018,2025-09-05,Signup,Social Media,Desktop,Canada,Firefox,195,2,0,1,0,September,Friday,3.25
S104019,2025-09-04,Home,Organic Search,Mobile,France,Safari,112,8,0,0,0,September,Thursday,1.87
S104020,2025-06-04,Signup,Direct,Mobile,Australia,Chrome,179,1,1,0,0,June,Wednesday,2.98
S104021,2025-02-03,Products,Social Media,Mobile,France,Firefox,107,10,0,1,0,February,Monday,1.78
S104022,2025-05-09,Products,Direct,Tablet,USA,Chrome,37,1,1,0,0,May,Friday,0.62
S104023,2025-06-09,Blog,Direct,Mobile,Canada,Firefox,127,3,0,1,0,June,Monday,2.12
S104024,2025-03-30,Support,Organic Search,Desktop,USA,Chrome,135,5,0,0,0,March,Sunday,2.25
S104025,2025-04-03,Signup,Social Media,Mobile,India,Chrome,299,14,0,1,0,April,Thursday,4.98
S104026,2025-11-23,Products,Direct,Desktop,UK,Firefox,239,6,0,1,0,November,Sunday,3.98
S104027,2025-08-29,Pricing,Organic Search,Desktop,USA,Chrome,196,4,0,1,0,August,Friday,3.27
S104028,2025-11-19,Blog,Organic Search,Desktop,Canada,Safari,21,7,0,1,0,November,Wednesday,0.35
S104029,2025-04-27,Pricing,Email,Mobile,USA,Chrome,229,7,0,0,0,April,Sunday,3.82
